source_id,source_name,list_url,initial_status,initial_error_bucket,initial_observed_count,initial_matched_count,root_cause_category,root_cause_confidence,root_cause_detail,site_structure,action_taken,changed_config,changed_code,diagnose_bucket,primary_failure_code,recovered,final_status,final_error_bucket,final_observed_count,final_matched_count,recent_notice_count,detail_access_status,canonical_url_status,body_status,attachment_status,candidate_handoff_status,launch_eligible,remaining_blocker,exact_next_action
ou_3397_univ_001,한남대학교 장학공지,http://janghak.hannam.ac.kr/sub4/menu_1.html,success,success,21,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,LEGACY_CHARSET|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,21,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3409_univ_001,한동대학교 장학공지,https://www.handong.edu/kor/square/notice/bbs/college/,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3417_univ_001,한라대학교 장학공지,https://www.halla.ac.kr/kr/244/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,10,10,10,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3420_univ_001,한림대학교 장학공지,https://www.hallym.ac.kr/hallym/1135/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,10,10,10,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3436_univ_001,한밭대학교(산업대) 장학공지,https://www.hanbat.ac.kr/bbs/BBSMSTR_000000001261/list.do,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_3437_univ_001,한서대학교 장학공지,https://www.hanseo.ac.kr/boardCnts/list.do?boardID=301&m=040104&s=hs,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_3447_univ_001,한성대학교 장학공지,https://www.hansung.ac.kr/hansung/6172/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,5,5,5,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3456_univ_001,한세대학교 장학공지,https://www.hansei.ac.kr/kor/1700/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,7,7,7,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3463_univ_001,한신대학교 장학공지,https://www.hs.ac.kr/kor/4957/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,20,20,20,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_6_univ_001,한양대학교 장학공지,https://sc.hanyang.ac.kr/-12,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_CONTENT_EMPTY_OR_BOILERPLATE,false,success,success,0,0,0,success,success,failed,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_3509_univ_001,한일장신대학교 장학공지,https://www.hanil.ac.kr/portal/default/bbs/list.do?menuId=M0004000100040000,empty_observed,empty_observed,0,0,list_selector_mismatch,confirmed,Configured list_item_selector matched 0 rows on fetched HTML,SOURCE_CONFIG_OR_SELECTOR_MISMATCH,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,selector_miss,LIST_SELECTOR_ZERO_MATCHES,false,empty_observed,empty_observed,0,0,0,skipped,skipped,skipped,not_evaluated,blocked,false,list_selector_mismatch,retune_list_item_selector_against_live_html
ou_3518_univ_001,협성대학교 장학공지,https://www.uhs.ac.kr/uhs/155/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_3525_univ_001,호남대학교 장학공지,https://www.honam.ac.kr/Scholarship_SchFees,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3529_univ_001,호남신학대학교 장학공지,https://www.htus.ac.kr/board/board.php?b_id=001,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,LEGACY_CHARSET|SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3538_univ_001,호서대학교 장학공지,https://www.hoseo.ac.kr/Home/BBSList.mbz?action=MAPP_1708240139&schCategorycode=CTG_17082400013,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,ADAPTER_REQUIRED,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3550_univ_001,호원대학교 장학공지,https://www.howon.ac.kr/web/_guide/index.html?sm=scholarshipboard,success,success,2,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,LEGACY_CHARSET|SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,2,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_13_univ_001,홍익대학교 장학공지,https://www.hongik.ac.kr/kr/education/notice-undergrad.do?noCat=24,success,success,2,2,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,2,2,2,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_1618_univ_001,화성의과학대학교 장학공지,https://www.hsmu.ac.kr/user/board/HSMU40102000_list_HSMU40102000.do,network_error,network_error,0,0,network_dns_or_tls_failure,high,TLS/certificate exception indicated by access profile,TLS_OR_CERTIFICATE_EXCEPTION,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fetch_error,UNKNOWN_NEEDS_MANUAL_REVIEW,false,network_error,network_error,0,0,0,skipped,not_observed,skipped,not_evaluated,blocked,false,network_dns_or_tls_failure,manual_browser_access_check_then_transport_policy_if_allowed
